nohup: ignoring input
Record 1/22544 | Predicted: 1 | True: 1 | Time: 0.0006s
Record 7019/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7020/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7021/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7022/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7023/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7024/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7025/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7026/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7027/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 7028/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7029/22544 | Predicted: 1 | True: 1 | Time: 0.0029s
Record 7030/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7031/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7032/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7033/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7034/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7035/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7036/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 7037/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7038/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7039/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7040/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7041/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 7042/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7043/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7044/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 7045/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7046/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7047/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7048/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7049/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7050/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7051/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7052/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7053/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7054/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7055/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7056/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7057/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7058/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7059/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 7060/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7061/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7062/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7063/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 7064/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7065/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7066/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7067/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7068/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7069/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7070/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 7071/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7072/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 7073/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7074/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 7075/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7076/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7077/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7078/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7079/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 7080/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7081/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7082/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7083/22544 | Predicted: 0 | True: 1 | Time: 0.0026s
Record 7084/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7085/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7086/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7087/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 7088/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7089/22544 | Predicted: 1 | True: 1 | Time: 0.0030s
Record 7090/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7091/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7092/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7093/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7094/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7095/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7096/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7097/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7098/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7099/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7100/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7101/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7102/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7103/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7104/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7105/22544 | Predicted: 1 | True: 0 | Time: 0.0026s
Record 7106/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7107/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7108/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7109/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7110/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7111/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7112/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7113/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7114/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 7115/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7116/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7117/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7118/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7119/22544 | Predicted: 1 | True: 1 | Time: 0.0029s
Record 7120/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7121/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7122/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7123/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7124/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7125/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7126/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7127/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7128/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7129/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7130/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 7131/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7132/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7133/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7134/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7135/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7136/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7137/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7138/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7139/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7140/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7141/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7142/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7143/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7144/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7145/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7146/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7147/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7148/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7149/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 7150/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7151/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7152/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7153/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7154/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7155/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7156/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7157/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7158/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7159/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7160/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7161/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7162/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 7163/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7164/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7165/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7166/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7167/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7168/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7169/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7170/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7171/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7172/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7173/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7174/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7175/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7176/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7177/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7178/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7179/22544 | Predicted: 1 | True: 1 | Time: 0.0029s
Record 7180/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 7181/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 7182/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7183/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7184/22544 | Predicted: 1 | True: 0 | Time: 0.0026s
Record 7185/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7186/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 7187/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7188/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7189/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7190/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7191/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7192/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7193/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7194/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7195/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7196/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7197/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7198/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7199/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7200/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7201/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7202/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7203/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7204/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7205/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7206/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7207/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7208/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7209/22544 | Predicted: 0 | True: 0 | Time: 0.0030s
Record 7210/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7211/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7212/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7213/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7214/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7215/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7216/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7217/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7218/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7219/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7220/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7221/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7222/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7223/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7224/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7225/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7226/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7227/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7228/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7229/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7230/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7231/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7232/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7233/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7234/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7235/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7236/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7237/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7238/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7239/22544 | Predicted: 1 | True: 1 | Time: 0.0029s
Record 7240/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7241/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7242/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7243/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7244/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7245/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7246/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7247/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7248/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7249/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7250/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 7251/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7252/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7253/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7254/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7255/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7256/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7257/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7258/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7259/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 7260/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7261/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7262/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7263/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7264/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7265/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7266/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7267/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7268/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7269/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 7270/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7271/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7272/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7273/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7274/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7275/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7276/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7277/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7278/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 7279/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7280/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7281/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7282/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7283/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7284/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7285/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7286/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7287/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7288/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7289/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7290/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7291/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7292/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7293/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7294/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7295/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7296/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7297/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7298/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7299/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 7300/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7301/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 7302/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7303/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7304/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7305/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7306/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7307/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7308/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7309/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7310/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7311/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7312/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7313/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7314/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7315/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7316/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7317/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7318/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7319/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7320/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7321/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7322/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7323/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7324/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7325/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7326/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7327/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7328/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7329/22544 | Predicted: 0 | True: 1 | Time: 0.0029s
Record 7330/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7331/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7332/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7333/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7334/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7335/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7336/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7337/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7338/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7339/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7340/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7341/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7342/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7343/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7344/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7345/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7346/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7347/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7348/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7349/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7350/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7351/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7352/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7353/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7354/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7355/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7356/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7357/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7358/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7359/22544 | Predicted: 0 | True: 1 | Time: 0.0029s
Record 7360/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7361/22544 | Predicted: 1 | True: 1 | Time: 0.0026s
Record 7362/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 7363/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7364/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7365/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7366/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7367/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7368/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7369/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7370/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7371/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7372/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7373/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7374/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7375/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7376/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7377/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7378/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7379/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7380/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7381/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7382/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7383/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7384/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7385/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7386/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7387/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7388/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7389/22544 | Predicted: 1 | True: 1 | Time: 0.0029s
Record 7390/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 7391/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7392/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 7393/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7394/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7395/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7396/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7397/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7398/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 7399/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7400/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7401/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 7402/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7403/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 7404/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7405/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7406/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7407/22544 | Predicted: 0 | True: 0 | Time: 0.0026s
Record 7408/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 7409/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7410/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7411/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7412/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7413/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 7414/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 7415/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 7416/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
