nohup: ignoring input
Data split into 2262300 training samples and 565576 testing samples.
Applying preprocessing (MinMaxScaler and OneHotEncoder)...
Shape after initial preprocessing (sparse) - X_train: (2262300, 51251), X_test: (565576, 51251)

==================== TESTING MODEL: estimators=2, depth=2, svd=200 ====================

Applying TruncatedSVD to reduce feature count from 51251 to 200...
Shape after SVD reduction (dense) - X_train: (2262300, 200), X_test: (565576, 200)
Final training data shape: (2262300, 200)
Final testing data shape: (565576, 200)
Record 1/1000 | Predicted: [0] | True: 0 | Time: 0.0018s
Record 709/1000 | Predicted: 0 | True: 0 | Time: 0.7624s
Record 710/1000 | Predicted: 0 | True: 0 | Time: 0.7917s
Record 711/1000 | Predicted: 0 | True: 1 | Time: 0.7747s
Record 712/1000 | Predicted: 0 | True: 0 | Time: 0.7873s
Record 713/1000 | Predicted: 0 | True: 0 | Time: 0.8293s
Record 714/1000 | Predicted: 0 | True: 0 | Time: 0.7603s
Record 715/1000 | Predicted: 0 | True: 1 | Time: 0.8102s
Record 716/1000 | Predicted: 0 | True: 0 | Time: 0.8001s
Record 717/1000 | Predicted: 0 | True: 0 | Time: 0.7882s
Record 718/1000 | Predicted: 0 | True: 1 | Time: 0.7466s
Record 719/1000 | Predicted: 0 | True: 0 | Time: 0.7502s
Record 720/1000 | Predicted: 0 | True: 1 | Time: 0.7916s
Record 721/1000 | Predicted: 0 | True: 0 | Time: 0.8090s
Record 722/1000 | Predicted: 0 | True: 0 | Time: 0.7933s
Record 723/1000 | Predicted: 0 | True: 1 | Time: 0.7599s
Record 724/1000 | Predicted: 0 | True: 1 | Time: 0.7815s
Record 725/1000 | Predicted: 0 | True: 0 | Time: 0.7912s
Record 726/1000 | Predicted: 0 | True: 1 | Time: 0.7585s
Record 727/1000 | Predicted: 0 | True: 0 | Time: 0.7972s
Record 728/1000 | Predicted: 0 | True: 0 | Time: 0.7541s
Record 729/1000 | Predicted: 0 | True: 0 | Time: 0.7870s
Record 730/1000 | Predicted: 0 | True: 0 | Time: 0.8095s
Record 731/1000 | Predicted: 0 | True: 0 | Time: 0.8098s
Record 732/1000 | Predicted: 0 | True: 0 | Time: 0.8088s
Record 733/1000 | Predicted: 0 | True: 0 | Time: 0.7835s
Record 734/1000 | Predicted: 0 | True: 0 | Time: 0.7739s
Record 735/1000 | Predicted: 0 | True: 0 | Time: 0.8175s
Record 736/1000 | Predicted: 0 | True: 0 | Time: 0.8111s
Record 737/1000 | Predicted: 0 | True: 0 | Time: 0.7824s
Record 738/1000 | Predicted: 0 | True: 0 | Time: 0.8238s
Record 739/1000 | Predicted: 1 | True: 1 | Time: 0.7980s
Record 740/1000 | Predicted: 0 | True: 0 | Time: 0.7825s
Record 741/1000 | Predicted: 0 | True: 0 | Time: 0.7853s
Record 742/1000 | Predicted: 0 | True: 0 | Time: 0.8276s
Record 743/1000 | Predicted: 0 | True: 0 | Time: 0.8048s
Record 744/1000 | Predicted: 0 | True: 0 | Time: 0.7544s
Record 745/1000 | Predicted: 0 | True: 0 | Time: 0.7707s
Record 746/1000 | Predicted: 0 | True: 0 | Time: 0.7669s
Record 747/1000 | Predicted: 0 | True: 0 | Time: 0.7627s
Record 748/1000 | Predicted: 0 | True: 1 | Time: 0.7845s
Record 749/1000 | Predicted: 1 | True: 0 | Time: 0.7671s
Record 750/1000 | Predicted: 0 | True: 1 | Time: 0.7703s
Record 751/1000 | Predicted: 0 | True: 0 | Time: 0.7956s
Record 752/1000 | Predicted: 0 | True: 1 | Time: 0.7945s
Record 753/1000 | Predicted: 0 | True: 0 | Time: 0.7853s
Record 754/1000 | Predicted: 0 | True: 0 | Time: 0.7724s
Record 755/1000 | Predicted: 0 | True: 0 | Time: 0.7884s
Record 756/1000 | Predicted: 0 | True: 0 | Time: 0.8070s
Record 757/1000 | Predicted: 0 | True: 1 | Time: 0.7995s
Record 758/1000 | Predicted: 0 | True: 1 | Time: 0.7712s
Record 759/1000 | Predicted: 0 | True: 1 | Time: 0.7555s
Record 760/1000 | Predicted: 0 | True: 0 | Time: 0.7776s
Record 761/1000 | Predicted: 0 | True: 0 | Time: 0.8094s
Record 762/1000 | Predicted: 0 | True: 0 | Time: 0.7667s
Record 763/1000 | Predicted: 0 | True: 0 | Time: 0.7887s
Record 764/1000 | Predicted: 1 | True: 0 | Time: 0.7665s
Record 765/1000 | Predicted: 0 | True: 0 | Time: 0.7727s
Record 766/1000 | Predicted: 0 | True: 1 | Time: 0.7964s
Record 767/1000 | Predicted: 0 | True: 0 | Time: 0.7548s
Record 768/1000 | Predicted: 0 | True: 0 | Time: 0.7822s
Record 769/1000 | Predicted: 0 | True: 0 | Time: 0.7597s
Record 770/1000 | Predicted: 0 | True: 1 | Time: 0.7967s
Record 771/1000 | Predicted: 1 | True: 0 | Time: 0.8168s
Record 772/1000 | Predicted: 0 | True: 0 | Time: 0.7834s
Record 773/1000 | Predicted: 0 | True: 0 | Time: 0.7613s
Record 774/1000 | Predicted: 0 | True: 1 | Time: 0.7426s
Record 775/1000 | Predicted: 0 | True: 0 | Time: 0.7949s
Record 776/1000 | Predicted: 0 | True: 0 | Time: 0.8060s
Record 777/1000 | Predicted: 0 | True: 0 | Time: 0.7858s
Record 778/1000 | Predicted: 0 | True: 0 | Time: 0.8029s
Record 779/1000 | Predicted: 0 | True: 0 | Time: 0.7966s
Record 780/1000 | Predicted: 0 | True: 1 | Time: 0.7861s
Record 781/1000 | Predicted: 0 | True: 0 | Time: 0.7764s
Record 782/1000 | Predicted: 0 | True: 0 | Time: 0.7805s
Record 783/1000 | Predicted: 0 | True: 0 | Time: 0.7700s
Record 784/1000 | Predicted: 0 | True: 0 | Time: 0.7761s
Record 785/1000 | Predicted: 0 | True: 0 | Time: 0.7553s
Record 786/1000 | Predicted: 0 | True: 0 | Time: 0.8185s
Record 787/1000 | Predicted: 0 | True: 0 | Time: 0.7679s
Record 788/1000 | Predicted: 0 | True: 0 | Time: 0.7952s
Record 789/1000 | Predicted: 0 | True: 0 | Time: 0.7738s
Record 790/1000 | Predicted: 0 | True: 0 | Time: 0.7610s
Record 791/1000 | Predicted: 0 | True: 0 | Time: 0.8167s
Record 792/1000 | Predicted: 0 | True: 0 | Time: 0.7643s
Record 793/1000 | Predicted: 0 | True: 0 | Time: 0.7928s
Record 794/1000 | Predicted: 0 | True: 0 | Time: 0.7726s
Record 795/1000 | Predicted: 0 | True: 1 | Time: 0.7691s
Record 796/1000 | Predicted: 0 | True: 0 | Time: 0.8154s
Record 797/1000 | Predicted: 0 | True: 0 | Time: 0.8113s
Record 798/1000 | Predicted: 0 | True: 0 | Time: 0.7919s
Record 799/1000 | Predicted: 0 | True: 0 | Time: 0.7741s
Record 800/1000 | Predicted: 0 | True: 1 | Time: 0.7589s
Record 801/1000 | Predicted: 0 | True: 0 | Time: 0.8197s
Record 802/1000 | Predicted: 0 | True: 0 | Time: 0.7714s
Record 803/1000 | Predicted: 0 | True: 0 | Time: 0.8088s
Record 804/1000 | Predicted: 0 | True: 0 | Time: 0.7951s
Record 805/1000 | Predicted: 0 | True: 0 | Time: 0.7682s
Record 806/1000 | Predicted: 0 | True: 0 | Time: 0.7948s
Record 807/1000 | Predicted: 1 | True: 1 | Time: 0.7951s
Record 808/1000 | Predicted: 0 | True: 0 | Time: 0.8199s
Record 809/1000 | Predicted: 0 | True: 0 | Time: 0.7964s
Record 810/1000 | Predicted: 0 | True: 0 | Time: 0.7946s
Record 811/1000 | Predicted: 0 | True: 0 | Time: 0.8070s
Record 812/1000 | Predicted: 0 | True: 0 | Time: 0.8492s
Record 813/1000 | Predicted: 0 | True: 0 | Time: 0.7708s
Record 814/1000 | Predicted: 0 | True: 0 | Time: 0.7912s
Record 815/1000 | Predicted: 0 | True: 0 | Time: 0.7561s
Record 816/1000 | Predicted: 0 | True: 0 | Time: 0.7936s
Record 817/1000 | Predicted: 0 | True: 1 | Time: 0.8281s
Record 818/1000 | Predicted: 0 | True: 0 | Time: 0.8036s
Record 819/1000 | Predicted: 0 | True: 1 | Time: 0.7690s
Record 820/1000 | Predicted: 0 | True: 0 | Time: 0.7816s
Record 821/1000 | Predicted: 0 | True: 0 | Time: 0.7723s
Record 822/1000 | Predicted: 0 | True: 0 | Time: 0.8340s
Record 823/1000 | Predicted: 0 | True: 0 | Time: 0.7969s
Record 824/1000 | Predicted: 0 | True: 0 | Time: 0.7714s
Record 825/1000 | Predicted: 0 | True: 0 | Time: 0.7914s
Record 826/1000 | Predicted: 0 | True: 0 | Time: 0.7722s
Record 827/1000 | Predicted: 0 | True: 0 | Time: 0.8046s
Record 828/1000 | Predicted: 0 | True: 0 | Time: 0.7959s
Record 829/1000 | Predicted: 1 | True: 1 | Time: 0.7877s
Record 830/1000 | Predicted: 0 | True: 1 | Time: 0.7641s
Record 831/1000 | Predicted: 0 | True: 0 | Time: 0.7610s
Record 832/1000 | Predicted: 0 | True: 0 | Time: 0.7889s
Record 833/1000 | Predicted: 1 | True: 1 | Time: 0.8200s
Record 834/1000 | Predicted: 0 | True: 0 | Time: 0.7909s
Record 835/1000 | Predicted: 0 | True: 0 | Time: 0.7944s
Record 836/1000 | Predicted: 0 | True: 0 | Time: 0.7864s
Record 837/1000 | Predicted: 0 | True: 0 | Time: 0.8273s
Record 838/1000 | Predicted: 0 | True: 0 | Time: 0.7861s
Record 839/1000 | Predicted: 0 | True: 0 | Time: 0.7610s
Record 840/1000 | Predicted: 0 | True: 0 | Time: 0.7773s
Record 841/1000 | Predicted: 0 | True: 0 | Time: 0.7665s
Record 842/1000 | Predicted: 0 | True: 1 | Time: 0.7997s
Record 843/1000 | Predicted: 0 | True: 1 | Time: 0.8041s
Record 844/1000 | Predicted: 0 | True: 0 | Time: 0.8004s
Record 845/1000 | Predicted: 0 | True: 0 | Time: 0.7953s
Record 846/1000 | Predicted: 0 | True: 1 | Time: 0.7688s
Record 847/1000 | Predicted: 0 | True: 0 | Time: 0.8127s
Record 848/1000 | Predicted: 0 | True: 0 | Time: 0.7779s
Record 849/1000 | Predicted: 0 | True: 0 | Time: 0.7927s
Record 850/1000 | Predicted: 0 | True: 0 | Time: 0.7896s
Record 851/1000 | Predicted: 0 | True: 0 | Time: 0.8156s
Record 852/1000 | Predicted: 0 | True: 0 | Time: 0.8090s
Record 853/1000 | Predicted: 0 | True: 0 | Time: 0.8387s
Record 854/1000 | Predicted: 0 | True: 0 | Time: 0.8146s
Record 855/1000 | Predicted: 0 | True: 0 | Time: 0.8280s
Record 856/1000 | Predicted: 0 | True: 0 | Time: 0.7722s
Record 857/1000 | Predicted: 0 | True: 0 | Time: 0.7690s
Record 858/1000 | Predicted: 0 | True: 0 | Time: 0.7959s
Record 859/1000 | Predicted: 0 | True: 0 | Time: 0.7746s
Record 860/1000 | Predicted: 0 | True: 0 | Time: 0.7700s
Record 861/1000 | Predicted: 0 | True: 0 | Time: 0.7895s
Record 862/1000 | Predicted: 0 | True: 0 | Time: 0.7605s
Record 863/1000 | Predicted: 0 | True: 0 | Time: 0.7841s
Record 864/1000 | Predicted: 0 | True: 0 | Time: 0.7870s
Record 865/1000 | Predicted: 0 | True: 0 | Time: 0.7869s
Record 866/1000 | Predicted: 0 | True: 0 | Time: 0.7667s
Record 867/1000 | Predicted: 0 | True: 1 | Time: 0.7527s
Record 868/1000 | Predicted: 0 | True: 0 | Time: 0.8004s
Record 869/1000 | Predicted: 0 | True: 0 | Time: 0.7774s
Record 870/1000 | Predicted: 0 | True: 0 | Time: 0.7793s
Record 871/1000 | Predicted: 0 | True: 0 | Time: 0.7420s
Record 872/1000 | Predicted: 0 | True: 0 | Time: 0.7706s
Record 873/1000 | Predicted: 0 | True: 0 | Time: 0.8024s
Record 874/1000 | Predicted: 0 | True: 0 | Time: 0.7838s
Record 875/1000 | Predicted: 0 | True: 0 | Time: 0.7757s
Record 876/1000 | Predicted: 0 | True: 0 | Time: 0.7720s
Record 877/1000 | Predicted: 0 | True: 1 | Time: 0.7525s
Record 878/1000 | Predicted: 0 | True: 0 | Time: 0.7918s
Record 879/1000 | Predicted: 0 | True: 0 | Time: 0.7661s
Record 880/1000 | Predicted: 0 | True: 0 | Time: 0.7888s
Record 881/1000 | Predicted: 0 | True: 0 | Time: 0.7860s
Record 882/1000 | Predicted: 0 | True: 0 | Time: 0.8059s
Record 883/1000 | Predicted: 0 | True: 1 | Time: 0.7837s
Record 884/1000 | Predicted: 0 | True: 0 | Time: 0.7901s
Record 885/1000 | Predicted: 0 | True: 0 | Time: 0.8024s
Record 886/1000 | Predicted: 0 | True: 0 | Time: 0.7498s
Record 887/1000 | Predicted: 0 | True: 0 | Time: 0.7728s
Record 888/1000 | Predicted: 0 | True: 0 | Time: 0.7882s
Record 889/1000 | Predicted: 0 | True: 0 | Time: 0.7773s
Record 890/1000 | Predicted: 0 | True: 0 | Time: 0.7798s
Record 891/1000 | Predicted: 0 | True: 0 | Time: 0.7843s
Record 892/1000 | Predicted: 0 | True: 0 | Time: 0.7577s
Record 893/1000 | Predicted: 0 | True: 0 | Time: 0.8489s
Record 894/1000 | Predicted: 0 | True: 1 | Time: 0.7956s
Record 895/1000 | Predicted: 0 | True: 1 | Time: 0.7731s
Record 896/1000 | Predicted: 0 | True: 0 | Time: 0.7824s
Record 897/1000 | Predicted: 0 | True: 1 | Time: 0.7755s
Record 898/1000 | Predicted: 0 | True: 1 | Time: 0.7781s
Record 899/1000 | Predicted: 0 | True: 0 | Time: 0.7690s
Record 900/1000 | Predicted: 0 | True: 0 | Time: 0.7929s
Record 901/1000 | Predicted: 0 | True: 0 | Time: 0.7589s
Record 902/1000 | Predicted: 0 | True: 0 | Time: 0.7656s
Record 903/1000 | Predicted: 0 | True: 0 | Time: 0.7867s
Record 904/1000 | Predicted: 0 | True: 0 | Time: 0.7640s
Record 905/1000 | Predicted: 0 | True: 1 | Time: 0.7464s
Record 906/1000 | Predicted: 0 | True: 0 | Time: 0.7573s
Record 907/1000 | Predicted: 0 | True: 0 | Time: 0.8036s
Record 908/1000 | Predicted: 1 | True: 1 | Time: 0.8085s
Record 909/1000 | Predicted: 0 | True: 0 | Time: 0.7675s
Record 910/1000 | Predicted: 0 | True: 0 | Time: 0.7749s
Record 911/1000 | Predicted: 0 | True: 0 | Time: 0.7908s
Record 912/1000 | Predicted: 0 | True: 0 | Time: 0.7947s
Record 913/1000 | Predicted: 0 | True: 0 | Time: 0.8106s
Record 914/1000 | Predicted: 0 | True: 1 | Time: 0.7947s
Record 915/1000 | Predicted: 0 | True: 1 | Time: 0.7649s
Record 916/1000 | Predicted: 0 | True: 1 | Time: 0.7700s
Record 917/1000 | Predicted: 0 | True: 1 | Time: 0.7724s
Record 918/1000 | Predicted: 0 | True: 0 | Time: 0.7717s
Record 919/1000 | Predicted: 0 | True: 0 | Time: 0.7760s
Record 920/1000 | Predicted: 0 | True: 0 | Time: 0.7697s
Record 921/1000 | Predicted: 0 | True: 1 | Time: 0.7578s
Record 922/1000 | Predicted: 0 | True: 0 | Time: 0.8023s
Record 923/1000 | Predicted: 0 | True: 0 | Time: 0.8212s
Record 924/1000 | Predicted: 0 | True: 0 | Time: 0.7886s
Record 925/1000 | Predicted: 0 | True: 0 | Time: 0.7566s
Record 926/1000 | Predicted: 0 | True: 0 | Time: 0.7670s
Record 927/1000 | Predicted: 0 | True: 0 | Time: 0.7931s
Record 928/1000 | Predicted: 0 | True: 1 | Time: 0.8123s
Record 929/1000 | Predicted: 0 | True: 0 | Time: 0.7970s
Record 930/1000 | Predicted: 0 | True: 0 | Time: 0.7859s
Record 931/1000 | Predicted: 0 | True: 0 | Time: 0.7544s
Record 932/1000 | Predicted: 0 | True: 1 | Time: 0.7865s
Record 933/1000 | Predicted: 0 | True: 0 | Time: 0.8152s
Record 934/1000 | Predicted: 0 | True: 0 | Time: 0.7573s
Record 935/1000 | Predicted: 0 | True: 0 | Time: 0.7725s
Record 936/1000 | Predicted: 0 | True: 0 | Time: 0.7637s
Record 937/1000 | Predicted: 1 | True: 1 | Time: 0.7799s
Record 938/1000 | Predicted: 0 | True: 0 | Time: 0.8082s
Record 939/1000 | Predicted: 0 | True: 1 | Time: 0.8065s
Record 940/1000 | Predicted: 0 | True: 0 | Time: 0.8037s
Record 941/1000 | Predicted: 0 | True: 0 | Time: 0.8134s
Record 942/1000 | Predicted: 0 | True: 0 | Time: 0.7692s
Record 943/1000 | Predicted: 1 | True: 1 | Time: 0.8002s
Record 944/1000 | Predicted: 0 | True: 0 | Time: 0.7998s
Record 945/1000 | Predicted: 0 | True: 0 | Time: 0.7817s
Record 946/1000 | Predicted: 0 | True: 0 | Time: 0.7695s
Record 947/1000 | Predicted: 0 | True: 1 | Time: 0.7640s
Record 948/1000 | Predicted: 0 | True: 0 | Time: 0.7779s
Record 949/1000 | Predicted: 0 | True: 0 | Time: 0.7803s
Record 950/1000 | Predicted: 0 | True: 1 | Time: 0.7930s
Record 951/1000 | Predicted: 0 | True: 0 | Time: 0.7583s
Record 952/1000 | Predicted: 0 | True: 0 | Time: 0.8024s
Record 953/1000 | Predicted: 0 | True: 0 | Time: 0.7949s
Record 954/1000 | Predicted: 0 | True: 0 | Time: 0.7857s
Record 955/1000 | Predicted: 0 | True: 0 | Time: 0.7753s
Record 956/1000 | Predicted: 0 | True: 0 | Time: 0.8089s
Record 957/1000 | Predicted: 0 | True: 0 | Time: 0.7622s
Record 958/1000 | Predicted: 0 | True: 0 | Time: 0.8136s
Record 959/1000 | Predicted: 1 | True: 1 | Time: 0.7644s
Record 960/1000 | Predicted: 0 | True: 0 | Time: 0.7937s
Record 961/1000 | Predicted: 0 | True: 0 | Time: 0.7886s
Record 962/1000 | Predicted: 0 | True: 0 | Time: 0.7842s
Record 963/1000 | Predicted: 0 | True: 0 | Time: 0.7716s
Record 964/1000 | Predicted: 0 | True: 0 | Time: 0.7654s
Record 965/1000 | Predicted: 0 | True: 0 | Time: 0.7826s
Record 966/1000 | Predicted: 0 | True: 0 | Time: 0.7792s
Record 967/1000 | Predicted: 0 | True: 0 | Time: 0.7898s
Record 968/1000 | Predicted: 0 | True: 0 | Time: 0.8341s
Record 969/1000 | Predicted: 0 | True: 0 | Time: 0.8013s
Record 970/1000 | Predicted: 0 | True: 0 | Time: 0.7582s
Record 971/1000 | Predicted: 0 | True: 0 | Time: 0.7912s
Record 972/1000 | Predicted: 0 | True: 0 | Time: 0.8095s
Record 973/1000 | Predicted: 0 | True: 0 | Time: 0.7856s
Record 974/1000 | Predicted: 0 | True: 0 | Time: 0.8209s
Record 975/1000 | Predicted: 0 | True: 0 | Time: 0.7673s
Record 976/1000 | Predicted: 1 | True: 1 | Time: 0.7888s
Record 977/1000 | Predicted: 0 | True: 1 | Time: 0.7647s
Record 978/1000 | Predicted: 0 | True: 0 | Time: 0.7701s
Record 979/1000 | Predicted: 0 | True: 0 | Time: 0.7943s
Record 980/1000 | Predicted: 0 | True: 0 | Time: 0.7732s
Record 981/1000 | Predicted: 0 | True: 0 | Time: 0.7977s
Record 982/1000 | Predicted: 0 | True: 1 | Time: 0.7588s
Record 983/1000 | Predicted: 0 | True: 0 | Time: 0.8092s
Record 984/1000 | Predicted: 0 | True: 0 | Time: 0.8199s
Record 985/1000 | Predicted: 0 | True: 0 | Time: 0.8125s
Record 986/1000 | Predicted: 0 | True: 0 | Time: 0.7811s
Record 987/1000 | Predicted: 0 | True: 0 | Time: 0.8257s
Record 988/1000 | Predicted: 0 | True: 0 | Time: 0.8005s
Record 989/1000 | Predicted: 0 | True: 0 | Time: 0.8094s
Record 990/1000 | Predicted: 1 | True: 0 | Time: 0.7663s
Record 991/1000 | Predicted: 0 | True: 0 | Time: 0.7879s
Record 992/1000 | Predicted: 0 | True: 0 | Time: 0.7648s
Record 993/1000 | Predicted: 0 | True: 0 | Time: 0.7825s
Record 994/1000 | Predicted: 0 | True: 0 | Time: 0.7723s
Record 995/1000 | Predicted: 0 | True: 0 | Time: 0.7671s
Record 996/1000 | Predicted: 0 | True: 0 | Time: 0.7811s
Record 997/1000 | Predicted: 0 | True: 0 | Time: 0.7681s
Record 998/1000 | Predicted: 0 | True: 0 | Time: 0.7753s
Record 999/1000 | Predicted: 0 | True: 0 | Time: 0.7997s
Record 1000/1000 | Predicted: 0 | True: 0 | Time: 0.7626s

[STEP 4] Calculating final statistics...
[LOG] Current time: 2025-08-15 18:48:26 -03-0300

==================== INFERENCE SUMMARY ====================
Total records processed: 1000
   Total inference time: 784.3440 seconds
Mean inference time/record: 0.7843 seconds
=============================================================


==================== TESTING MODEL: estimators=4, depth=2, svd=200 ====================

Using cached SVD transformation for 200 components...
Final training data shape: (2262300, 200)
Final testing data shape: (565576, 200)
Record 1/1000 | Predicted: [0] | True: 0 | Time: 0.0019s
Record 2/1000 | Predicted: [0] | True: 0 | Time: 0.0016s
Record 3/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 4/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 5/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 6/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 7/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 8/1000 | Predicted: [1] | True: 1 | Time: 0.0015s
Record 9/1000 | Predicted: [1] | True: 1 | Time: 0.0015s
Record 10/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 11/1000 | Predicted: [1] | True: 1 | Time: 0.0015s
Record 12/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 13/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 14/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 15/1000 | Predicted: [1] | True: 0 | Time: 0.0014s
Record 16/1000 | Predicted: [1] | True: 1 | Time: 0.0014s
Record 17/1000 | Predicted: [1] | True: 1 | Time: 0.0015s
Record 18/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 19/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 20/1000 | Predicted: [0] | True: 1 | Time: 0.0014s
Record 21/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 22/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 23/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 24/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 25/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 26/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 27/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 28/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 29/1000 | Predicted: [1] | True: 1 | Time: 0.0015s
Record 30/1000 | Predicted: [1] | True: 1 | Time: 0.0014s
Record 31/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 32/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 33/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 34/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 35/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 36/1000 | Predicted: [1] | True: 0 | Time: 0.0015s
Record 37/1000 | Predicted: [1] | True: 0 | Time: 0.0015s
Record 38/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 39/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 40/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 41/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 42/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 43/1000 | Predicted: [1] | True: 1 | Time: 0.0015s
Record 44/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 45/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 46/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 47/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 48/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 49/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 50/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 51/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 52/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 53/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 54/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 55/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 56/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 57/1000 | Predicted: [1] | True: 1 | Time: 0.0015s
Record 58/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 59/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 60/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 61/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 62/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 63/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 64/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 65/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 66/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 67/1000 | Predicted: [0] | True: 1 | Time: 0.0015s
Record 68/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 69/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 70/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 71/1000 | Predicted: [1] | True: 0 | Time: 0.0014s
Record 72/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 73/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 74/1000 | Predicted: [1] | True: 0 | Time: 0.0014s
Record 75/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 76/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 77/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 78/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 79/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 80/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 81/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 82/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 83/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 84/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 85/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 86/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 87/1000 | Predicted: [1] | True: 1 | Time: 0.0015s
Record 88/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 89/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 90/1000 | Predicted: [1] | True: 1 | Time: 0.0015s
Record 91/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 92/1000 | Predicted: [1] | True: 1 | Time: 0.0015s
Record 93/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 94/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 95/1000 | Predicted: [1] | True: 1 | Time: 0.0015s
Record 96/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 97/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 98/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 99/1000 | Predicted: [1] | True: 1 | Time: 0.0015s
Record 100/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 101/1000 | Predicted: [1] | True: 1 | Time: 0.0015s
Record 102/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
Record 103/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 104/1000 | Predicted: [0] | True: 0 | Time: 0.0015s
Record 105/1000 | Predicted: [0] | True: 0 | Time: 0.0014s
