nohup: ignoring input
Data split into 1794344 training samples and 448587 testing samples.
Applying preprocessing (MinMaxScaler and OneHotEncoder)...
Shape after initial preprocessing (sparse) - X_train: (1794344, 134), X_test: (448587, 134)

==================== TESTING MODEL: estimators=2, depth=2, svd=100 ====================

Applying TruncatedSVD to reduce feature count from 134 to 100...
Shape after SVD reduction (dense) - X_train: (1794344, 100), X_test: (448587, 100)
Final training data shape: (1794344, 100)
Final testing data shape: (448587, 100)
[LOG] Current time: 2025-08-11 21:41:18 -03-0300
--- FHE Prediction with Before & After Comparison ---

[STEP 1] Loading pre-compiled FHE circuit and preprocessor...

[STEP 2] Preparing and inspecting data on the CLIENT-SIDE before encryption...

[STEP 3] Processing all records...
Record 1/1000 | Predicted: 0 | True: 0 | Time: 1.3604s
Record 835/1000 | Predicted: 0 | True: 0 | Time: 0.7979s
Record 836/1000 | Predicted: 0 | True: 1 | Time: 0.8094s
Record 837/1000 | Predicted: 0 | True: 0 | Time: 0.7719s
Record 838/1000 | Predicted: 0 | True: 0 | Time: 0.8036s
Record 839/1000 | Predicted: 0 | True: 0 | Time: 0.7921s
Record 840/1000 | Predicted: 0 | True: 0 | Time: 0.7938s
Record 841/1000 | Predicted: 0 | True: 0 | Time: 0.7838s
Record 842/1000 | Predicted: 0 | True: 0 | Time: 0.8074s
Record 843/1000 | Predicted: 0 | True: 0 | Time: 0.8244s
Record 844/1000 | Predicted: 0 | True: 0 | Time: 0.7920s
Record 845/1000 | Predicted: 0 | True: 0 | Time: 0.7796s
Record 846/1000 | Predicted: 0 | True: 0 | Time: 0.7768s
Record 847/1000 | Predicted: 0 | True: 0 | Time: 0.8219s
Record 848/1000 | Predicted: 0 | True: 0 | Time: 0.8104s
Record 849/1000 | Predicted: 0 | True: 0 | Time: 0.7953s
Record 850/1000 | Predicted: 0 | True: 0 | Time: 0.7885s
Record 851/1000 | Predicted: 0 | True: 0 | Time: 0.7786s
Record 852/1000 | Predicted: 0 | True: 0 | Time: 0.8096s
Record 853/1000 | Predicted: 0 | True: 0 | Time: 0.8405s
Record 854/1000 | Predicted: 0 | True: 0 | Time: 0.7963s
Record 855/1000 | Predicted: 0 | True: 0 | Time: 0.7974s
Record 856/1000 | Predicted: 0 | True: 0 | Time: 0.7870s
Record 857/1000 | Predicted: 0 | True: 0 | Time: 0.7851s
Record 858/1000 | Predicted: 0 | True: 0 | Time: 0.8402s
Record 859/1000 | Predicted: 0 | True: 0 | Time: 0.7938s
Record 860/1000 | Predicted: 0 | True: 0 | Time: 0.7777s
Record 861/1000 | Predicted: 0 | True: 0 | Time: 0.7829s
Record 862/1000 | Predicted: 0 | True: 0 | Time: 0.8001s
Record 863/1000 | Predicted: 0 | True: 0 | Time: 0.8476s
Record 864/1000 | Predicted: 0 | True: 0 | Time: 0.8125s
Record 865/1000 | Predicted: 0 | True: 0 | Time: 0.8019s
Record 866/1000 | Predicted: 0 | True: 0 | Time: 0.8018s
Record 867/1000 | Predicted: 0 | True: 0 | Time: 0.8037s
Record 868/1000 | Predicted: 0 | True: 0 | Time: 0.8268s
Record 869/1000 | Predicted: 0 | True: 0 | Time: 0.8071s
Record 870/1000 | Predicted: 0 | True: 0 | Time: 0.7955s
Record 871/1000 | Predicted: 0 | True: 1 | Time: 0.7850s
Record 872/1000 | Predicted: 0 | True: 0 | Time: 0.7933s
Record 873/1000 | Predicted: 0 | True: 0 | Time: 0.8020s
Record 874/1000 | Predicted: 0 | True: 0 | Time: 0.8083s
Record 875/1000 | Predicted: 0 | True: 0 | Time: 0.8321s
Record 876/1000 | Predicted: 0 | True: 0 | Time: 0.7872s
Record 877/1000 | Predicted: 0 | True: 0 | Time: 0.7671s
Record 878/1000 | Predicted: 0 | True: 0 | Time: 0.7866s
Record 879/1000 | Predicted: 0 | True: 0 | Time: 0.7960s
Record 880/1000 | Predicted: 0 | True: 0 | Time: 0.8015s
Record 881/1000 | Predicted: 0 | True: 0 | Time: 0.7945s
Record 882/1000 | Predicted: 0 | True: 0 | Time: 0.7825s
Record 883/1000 | Predicted: 0 | True: 0 | Time: 0.8067s
Record 884/1000 | Predicted: 0 | True: 0 | Time: 0.8201s
Record 885/1000 | Predicted: 0 | True: 0 | Time: 0.8212s
Record 886/1000 | Predicted: 0 | True: 0 | Time: 0.7974s
Record 887/1000 | Predicted: 0 | True: 1 | Time: 0.7846s
Record 888/1000 | Predicted: 0 | True: 0 | Time: 0.8409s
Record 889/1000 | Predicted: 0 | True: 0 | Time: 0.7989s
Record 890/1000 | Predicted: 0 | True: 0 | Time: 0.7891s
Record 891/1000 | Predicted: 0 | True: 0 | Time: 0.7955s
Record 892/1000 | Predicted: 0 | True: 0 | Time: 0.7846s
Record 893/1000 | Predicted: 0 | True: 0 | Time: 0.8099s
Record 894/1000 | Predicted: 0 | True: 0 | Time: 0.8006s
Record 895/1000 | Predicted: 0 | True: 0 | Time: 0.8015s
Record 896/1000 | Predicted: 0 | True: 1 | Time: 0.7968s
Record 897/1000 | Predicted: 0 | True: 0 | Time: 0.8091s
Record 898/1000 | Predicted: 0 | True: 0 | Time: 0.8235s
Record 899/1000 | Predicted: 0 | True: 0 | Time: 0.8012s
Record 900/1000 | Predicted: 0 | True: 0 | Time: 0.8090s
Record 901/1000 | Predicted: 0 | True: 0 | Time: 0.7931s
Record 902/1000 | Predicted: 0 | True: 0 | Time: 0.7696s
Record 903/1000 | Predicted: 0 | True: 0 | Time: 0.8019s
Record 904/1000 | Predicted: 0 | True: 0 | Time: 0.8042s
Record 905/1000 | Predicted: 0 | True: 0 | Time: 0.7963s
Record 906/1000 | Predicted: 0 | True: 0 | Time: 0.8507s
Record 907/1000 | Predicted: 0 | True: 0 | Time: 0.7838s
Record 908/1000 | Predicted: 0 | True: 0 | Time: 0.8203s
Record 909/1000 | Predicted: 0 | True: 1 | Time: 0.8272s
Record 910/1000 | Predicted: 0 | True: 0 | Time: 0.7806s
Record 911/1000 | Predicted: 0 | True: 0 | Time: 0.8119s
Record 912/1000 | Predicted: 0 | True: 0 | Time: 0.8246s
Record 913/1000 | Predicted: 0 | True: 0 | Time: 0.8155s
Record 914/1000 | Predicted: 0 | True: 0 | Time: 0.8081s
Record 915/1000 | Predicted: 0 | True: 0 | Time: 0.7750s
Record 916/1000 | Predicted: 0 | True: 0 | Time: 0.7812s
Record 917/1000 | Predicted: 0 | True: 0 | Time: 0.8106s
Record 918/1000 | Predicted: 0 | True: 0 | Time: 0.7969s
Record 919/1000 | Predicted: 0 | True: 0 | Time: 0.8301s
Record 920/1000 | Predicted: 0 | True: 0 | Time: 0.7927s
Record 921/1000 | Predicted: 0 | True: 0 | Time: 0.7998s
Record 922/1000 | Predicted: 0 | True: 0 | Time: 0.7868s
Record 923/1000 | Predicted: 0 | True: 0 | Time: 0.8161s
Record 924/1000 | Predicted: 0 | True: 0 | Time: 0.8042s
Record 925/1000 | Predicted: 0 | True: 0 | Time: 0.8097s
Record 926/1000 | Predicted: 0 | True: 0 | Time: 0.8016s
Record 927/1000 | Predicted: 0 | True: 0 | Time: 0.8348s
Record 928/1000 | Predicted: 0 | True: 0 | Time: 0.7997s
Record 929/1000 | Predicted: 0 | True: 0 | Time: 0.7966s
Record 930/1000 | Predicted: 0 | True: 0 | Time: 0.8063s
Record 931/1000 | Predicted: 0 | True: 0 | Time: 0.8300s
Record 932/1000 | Predicted: 0 | True: 0 | Time: 0.8120s
Record 933/1000 | Predicted: 0 | True: 0 | Time: 0.7990s
Record 934/1000 | Predicted: 0 | True: 0 | Time: 0.7911s
Record 935/1000 | Predicted: 0 | True: 0 | Time: 0.8355s
Record 936/1000 | Predicted: 0 | True: 0 | Time: 0.7796s
Record 937/1000 | Predicted: 0 | True: 0 | Time: 0.7879s
Record 938/1000 | Predicted: 0 | True: 0 | Time: 0.7737s
Record 939/1000 | Predicted: 0 | True: 0 | Time: 0.8491s
Record 940/1000 | Predicted: 0 | True: 0 | Time: 0.8411s
Record 941/1000 | Predicted: 0 | True: 0 | Time: 0.8489s
Record 942/1000 | Predicted: 0 | True: 0 | Time: 0.7804s
Record 943/1000 | Predicted: 0 | True: 0 | Time: 0.8168s
Record 944/1000 | Predicted: 0 | True: 0 | Time: 0.7761s
Record 945/1000 | Predicted: 0 | True: 0 | Time: 0.8197s
Record 946/1000 | Predicted: 0 | True: 0 | Time: 0.8065s
Record 947/1000 | Predicted: 0 | True: 0 | Time: 0.8189s
Record 948/1000 | Predicted: 0 | True: 0 | Time: 0.8007s
Record 949/1000 | Predicted: 0 | True: 0 | Time: 0.7950s
Record 950/1000 | Predicted: 0 | True: 0 | Time: 0.8127s
Record 951/1000 | Predicted: 0 | True: 1 | Time: 0.8439s
Record 952/1000 | Predicted: 0 | True: 0 | Time: 0.7944s
Record 953/1000 | Predicted: 0 | True: 0 | Time: 0.7925s
Record 954/1000 | Predicted: 0 | True: 0 | Time: 0.7780s
Record 955/1000 | Predicted: 0 | True: 1 | Time: 0.7931s
Record 956/1000 | Predicted: 0 | True: 0 | Time: 0.7886s
Record 957/1000 | Predicted: 0 | True: 0 | Time: 0.7897s
Record 958/1000 | Predicted: 0 | True: 0 | Time: 0.8033s
Record 959/1000 | Predicted: 0 | True: 0 | Time: 0.7747s
Record 960/1000 | Predicted: 0 | True: 0 | Time: 0.8126s
Record 961/1000 | Predicted: 0 | True: 0 | Time: 0.8022s
Record 962/1000 | Predicted: 0 | True: 0 | Time: 0.7983s
Record 963/1000 | Predicted: 0 | True: 0 | Time: 0.7994s
Record 964/1000 | Predicted: 0 | True: 0 | Time: 0.7888s
Record 965/1000 | Predicted: 0 | True: 0 | Time: 0.8096s
Record 966/1000 | Predicted: 0 | True: 0 | Time: 0.7943s
Record 967/1000 | Predicted: 0 | True: 0 | Time: 0.8164s
Record 968/1000 | Predicted: 0 | True: 0 | Time: 0.8128s
Record 969/1000 | Predicted: 0 | True: 1 | Time: 0.7897s
Record 970/1000 | Predicted: 0 | True: 0 | Time: 0.8258s
Record 971/1000 | Predicted: 0 | True: 0 | Time: 0.8307s
Record 972/1000 | Predicted: 0 | True: 0 | Time: 0.7835s
Record 973/1000 | Predicted: 0 | True: 0 | Time: 0.7956s
Record 974/1000 | Predicted: 0 | True: 0 | Time: 0.7898s
Record 975/1000 | Predicted: 0 | True: 0 | Time: 0.8014s
Record 976/1000 | Predicted: 0 | True: 0 | Time: 0.8216s
Record 977/1000 | Predicted: 0 | True: 0 | Time: 0.8147s
Record 978/1000 | Predicted: 0 | True: 0 | Time: 0.8037s
Record 979/1000 | Predicted: 0 | True: 0 | Time: 0.7968s
Record 980/1000 | Predicted: 0 | True: 0 | Time: 0.8073s
Record 981/1000 | Predicted: 0 | True: 0 | Time: 0.8443s
Record 982/1000 | Predicted: 0 | True: 0 | Time: 0.8406s
Record 983/1000 | Predicted: 0 | True: 0 | Time: 0.8032s
Record 984/1000 | Predicted: 0 | True: 0 | Time: 0.8102s
Record 985/1000 | Predicted: 0 | True: 0 | Time: 0.7966s
Record 986/1000 | Predicted: 0 | True: 0 | Time: 0.8249s
Record 987/1000 | Predicted: 0 | True: 0 | Time: 0.8053s
Record 988/1000 | Predicted: 0 | True: 0 | Time: 0.7999s
Record 989/1000 | Predicted: 0 | True: 0 | Time: 0.8333s
Record 990/1000 | Predicted: 0 | True: 0 | Time: 0.7933s
Record 991/1000 | Predicted: 0 | True: 0 | Time: 0.7998s
Record 992/1000 | Predicted: 0 | True: 0 | Time: 0.8042s
Record 993/1000 | Predicted: 0 | True: 0 | Time: 0.7892s
Record 994/1000 | Predicted: 0 | True: 0 | Time: 0.8118s
Record 995/1000 | Predicted: 0 | True: 0 | Time: 0.8244s
Record 996/1000 | Predicted: 0 | True: 0 | Time: 0.7922s
Record 997/1000 | Predicted: 0 | True: 0 | Time: 0.8342s
Record 998/1000 | Predicted: 0 | True: 0 | Time: 0.7719s
Record 999/1000 | Predicted: 0 | True: 0 | Time: 0.7942s
Record 1000/1000 | Predicted: 0 | True: 0 | Time: 0.7843s

[STEP 4] Calculating final statistics...
[LOG] Current time: 2025-08-11 21:55:08 -03-0300

==================== INFERENCE SUMMARY ====================
Total records processed: 1000
   Total inference time: 806.1680 seconds
Mean inference time/record: 0.8062 seconds
=============================================================


==================== TESTING MODEL: estimators=4, depth=2, svd=100 ====================

Using cached SVD transformation for 100 components...
Final training data shape: (1794344, 100)
Final testing data shape: (448587, 100)
[LOG] Current time: 2025-08-11 21:55:08 -03-0300
--- FHE Prediction with Before & After Comparison ---

[STEP 1] Loading pre-compiled FHE circuit and preprocessor...

[STEP 2] Preparing and inspecting data on the CLIENT-SIDE before encryption...

[STEP 3] Processing all records...
Record 1/1000 | Predicted: 0 | True: 0 | Time: 0.9367s
Record 2/1000 | Predicted: 0 | True: 0 | Time: 0.9685s
Record 3/1000 | Predicted: 0 | True: 0 | Time: 0.9453s
Record 4/1000 | Predicted: 0 | True: 0 | Time: 0.9677s
Record 5/1000 | Predicted: 0 | True: 0 | Time: 0.9756s
Record 6/1000 | Predicted: 0 | True: 0 | Time: 0.9597s
Record 7/1000 | Predicted: 0 | True: 0 | Time: 0.9903s
Record 8/1000 | Predicted: 0 | True: 0 | Time: 0.9588s
Record 9/1000 | Predicted: 0 | True: 0 | Time: 0.9535s
Record 10/1000 | Predicted: 0 | True: 0 | Time: 0.9141s
Record 11/1000 | Predicted: 0 | True: 0 | Time: 0.9394s
Record 12/1000 | Predicted: 0 | True: 0 | Time: 0.9523s
Record 13/1000 | Predicted: 0 | True: 0 | Time: 0.9843s
Record 14/1000 | Predicted: 0 | True: 0 | Time: 0.9689s
Record 15/1000 | Predicted: 0 | True: 0 | Time: 0.9382s
Record 16/1000 | Predicted: 0 | True: 0 | Time: 0.9473s
Record 17/1000 | Predicted: 0 | True: 0 | Time: 0.9527s
Record 18/1000 | Predicted: 0 | True: 0 | Time: 0.9511s
Record 19/1000 | Predicted: 0 | True: 0 | Time: 0.9433s
Record 20/1000 | Predicted: 0 | True: 0 | Time: 0.9430s
Record 21/1000 | Predicted: 0 | True: 0 | Time: 0.9413s
Record 22/1000 | Predicted: 0 | True: 0 | Time: 0.9433s
Record 23/1000 | Predicted: 0 | True: 0 | Time: 0.9770s
Record 24/1000 | Predicted: 0 | True: 0 | Time: 0.9673s
Record 25/1000 | Predicted: 0 | True: 1 | Time: 0.9353s
Record 26/1000 | Predicted: 0 | True: 0 | Time: 0.9375s
Record 27/1000 | Predicted: 0 | True: 0 | Time: 0.9534s
Record 28/1000 | Predicted: 0 | True: 0 | Time: 0.9429s
Record 29/1000 | Predicted: 0 | True: 0 | Time: 0.9361s
Record 30/1000 | Predicted: 0 | True: 0 | Time: 0.9631s
Record 31/1000 | Predicted: 0 | True: 0 | Time: 0.9820s
Record 32/1000 | Predicted: 0 | True: 0 | Time: 0.9568s
Record 33/1000 | Predicted: 0 | True: 0 | Time: 0.9565s
Record 34/1000 | Predicted: 0 | True: 0 | Time: 0.9796s
Record 35/1000 | Predicted: 0 | True: 0 | Time: 0.9209s
Record 36/1000 | Predicted: 0 | True: 0 | Time: 0.9570s
Record 37/1000 | Predicted: 0 | True: 0 | Time: 0.9581s
Record 38/1000 | Predicted: 0 | True: 0 | Time: 0.9820s
Record 39/1000 | Predicted: 0 | True: 0 | Time: 0.9459s
Record 40/1000 | Predicted: 0 | True: 0 | Time: 0.9502s
Record 41/1000 | Predicted: 0 | True: 0 | Time: 0.9221s
Record 42/1000 | Predicted: 0 | True: 0 | Time: 0.9324s
Record 43/1000 | Predicted: 0 | True: 0 | Time: 0.9584s
Record 44/1000 | Predicted: 0 | True: 0 | Time: 0.9675s
Record 45/1000 | Predicted: 0 | True: 0 | Time: 0.9592s
Record 46/1000 | Predicted: 0 | True: 0 | Time: 0.9252s
Record 47/1000 | Predicted: 0 | True: 0 | Time: 0.9289s
Record 48/1000 | Predicted: 0 | True: 0 | Time: 0.9321s
Record 49/1000 | Predicted: 0 | True: 0 | Time: 0.9554s
Record 50/1000 | Predicted: 0 | True: 0 | Time: 0.9606s
Record 51/1000 | Predicted: 0 | True: 0 | Time: 0.9337s
Record 52/1000 | Predicted: 0 | True: 0 | Time: 0.9803s
Record 53/1000 | Predicted: 0 | True: 0 | Time: 0.9378s
Record 54/1000 | Predicted: 0 | True: 0 | Time: 0.9318s
Record 55/1000 | Predicted: 0 | True: 0 | Time: 0.9554s
Record 56/1000 | Predicted: 0 | True: 0 | Time: 0.9296s
Record 57/1000 | Predicted: 0 | True: 0 | Time: 0.9262s
Record 58/1000 | Predicted: 0 | True: 0 | Time: 0.9200s
Record 59/1000 | Predicted: 0 | True: 0 | Time: 0.9339s
Record 60/1000 | Predicted: 0 | True: 0 | Time: 0.9510s
Record 61/1000 | Predicted: 0 | True: 0 | Time: 0.9408s
Record 62/1000 | Predicted: 0 | True: 0 | Time: 0.9759s
Record 63/1000 | Predicted: 0 | True: 0 | Time: 0.9745s
Record 64/1000 | Predicted: 0 | True: 0 | Time: 0.9509s
Record 65/1000 | Predicted: 0 | True: 0 | Time: 0.9552s
Record 66/1000 | Predicted: 0 | True: 0 | Time: 0.9398s
Record 67/1000 | Predicted: 0 | True: 0 | Time: 0.9321s
Record 68/1000 | Predicted: 0 | True: 0 | Time: 0.9289s
Record 69/1000 | Predicted: 0 | True: 0 | Time: 0.9430s
Record 70/1000 | Predicted: 0 | True: 0 | Time: 0.9192s
Record 71/1000 | Predicted: 0 | True: 0 | Time: 0.9405s
Record 72/1000 | Predicted: 0 | True: 0 | Time: 0.9480s
Record 73/1000 | Predicted: 0 | True: 0 | Time: 0.9569s
Record 74/1000 | Predicted: 0 | True: 0 | Time: 0.9272s
Record 75/1000 | Predicted: 0 | True: 0 | Time: 0.9664s
Record 76/1000 | Predicted: 0 | True: 0 | Time: 0.9410s
Record 77/1000 | Predicted: 0 | True: 0 | Time: 0.9371s
Record 78/1000 | Predicted: 0 | True: 0 | Time: 0.9451s
Record 79/1000 | Predicted: 0 | True: 0 | Time: 0.9634s
Record 80/1000 | Predicted: 0 | True: 0 | Time: 0.9363s
Record 81/1000 | Predicted: 0 | True: 0 | Time: 0.9574s
Record 82/1000 | Predicted: 0 | True: 0 | Time: 0.9752s
Record 83/1000 | Predicted: 0 | True: 0 | Time: 0.9683s
Record 84/1000 | Predicted: 0 | True: 0 | Time: 0.9550s
Record 85/1000 | Predicted: 0 | True: 0 | Time: 0.9297s
Record 86/1000 | Predicted: 0 | True: 0 | Time: 0.9296s
Record 87/1000 | Predicted: 0 | True: 0 | Time: 0.9543s
Record 88/1000 | Predicted: 0 | True: 0 | Time: 0.9242s
Record 89/1000 | Predicted: 0 | True: 0 | Time: 0.9159s
Record 90/1000 | Predicted: 0 | True: 0 | Time: 0.9586s
Record 91/1000 | Predicted: 0 | True: 0 | Time: 0.9319s
Record 92/1000 | Predicted: 0 | True: 0 | Time: 0.9654s
Record 93/1000 | Predicted: 0 | True: 0 | Time: 0.9355s
Record 94/1000 | Predicted: 0 | True: 0 | Time: 0.9419s
Record 95/1000 | Predicted: 0 | True: 0 | Time: 0.9437s
Record 96/1000 | Predicted: 0 | True: 0 | Time: 0.9440s
Record 97/1000 | Predicted: 0 | True: 0 | Time: 0.9446s
Record 98/1000 | Predicted: 0 | True: 0 | Time: 0.9480s
Record 99/1000 | Predicted: 0 | True: 0 | Time: 0.9950s
Record 100/1000 | Predicted: 0 | True: 0 | Time: 0.9724s
Record 101/1000 | Predicted: 0 | True: 0 | Time: 0.9442s
Record 102/1000 | Predicted: 0 | True: 0 | Time: 0.9587s
Record 103/1000 | Predicted: 0 | True: 0 | Time: 0.9623s
Record 104/1000 | Predicted: 0 | True: 0 | Time: 0.9435s
Record 105/1000 | Predicted: 0 | True: 0 | Time: 0.9538s
Record 106/1000 | Predicted: 0 | True: 0 | Time: 0.9301s
Record 107/1000 | Predicted: 0 | True: 0 | Time: 0.9346s
Record 108/1000 | Predicted: 0 | True: 0 | Time: 0.9358s
Record 109/1000 | Predicted: 0 | True: 0 | Time: 0.9334s
Record 110/1000 | Predicted: 0 | True: 0 | Time: 0.9509s
Record 111/1000 | Predicted: 0 | True: 1 | Time: 0.9151s
Record 112/1000 | Predicted: 0 | True: 0 | Time: 0.9617s
Record 113/1000 | Predicted: 0 | True: 0 | Time: 0.9259s
Record 114/1000 | Predicted: 0 | True: 0 | Time: 0.9283s
Record 115/1000 | Predicted: 0 | True: 0 | Time: 0.9353s
Record 116/1000 | Predicted: 0 | True: 0 | Time: 0.9743s
Record 117/1000 | Predicted: 0 | True: 0 | Time: 0.9512s
Record 118/1000 | Predicted: 0 | True: 0 | Time: 0.9331s
Record 119/1000 | Predicted: 0 | True: 0 | Time: 0.9348s
Record 120/1000 | Predicted: 0 | True: 0 | Time: 0.9321s
Record 121/1000 | Predicted: 0 | True: 0 | Time: 0.9308s
Record 122/1000 | Predicted: 0 | True: 0 | Time: 0.9403s
Record 123/1000 | Predicted: 0 | True: 0 | Time: 0.9454s
Record 124/1000 | Predicted: 0 | True: 0 | Time: 0.9411s
Record 125/1000 | Predicted: 0 | True: 0 | Time: 0.9225s
Record 126/1000 | Predicted: 0 | True: 0 | Time: 0.9525s
Record 127/1000 | Predicted: 0 | True: 0 | Time: 0.9723s
Record 128/1000 | Predicted: 0 | True: 0 | Time: 0.9845s
Record 129/1000 | Predicted: 0 | True: 0 | Time: 0.9989s
Record 130/1000 | Predicted: 0 | True: 0 | Time: 0.9477s
Record 131/1000 | Predicted: 0 | True: 1 | Time: 0.9608s
Record 132/1000 | Predicted: 0 | True: 0 | Time: 0.9478s
Record 133/1000 | Predicted: 0 | True: 0 | Time: 0.9259s
Record 134/1000 | Predicted: 0 | True: 0 | Time: 0.9812s
Record 135/1000 | Predicted: 0 | True: 0 | Time: 0.9860s
Record 136/1000 | Predicted: 0 | True: 0 | Time: 0.9428s
Record 137/1000 | Predicted: 0 | True: 0 | Time: 0.9484s
Record 138/1000 | Predicted: 0 | True: 0 | Time: 0.9747s
Record 139/1000 | Predicted: 0 | True: 0 | Time: 0.9579s
Record 140/1000 | Predicted: 0 | True: 0 | Time: 0.9646s
Record 141/1000 | Predicted: 0 | True: 0 | Time: 0.9571s
Record 142/1000 | Predicted: 0 | True: 0 | Time: 0.9515s
Record 143/1000 | Predicted: 0 | True: 0 | Time: 0.9604s
Record 144/1000 | Predicted: 0 | True: 0 | Time: 0.9413s
Record 145/1000 | Predicted: 0 | True: 0 | Time: 0.9595s
Record 146/1000 | Predicted: 0 | True: 0 | Time: 0.9796s
Record 147/1000 | Predicted: 0 | True: 0 | Time: 0.9295s
Record 148/1000 | Predicted: 0 | True: 0 | Time: 0.9576s
Record 149/1000 | Predicted: 0 | True: 0 | Time: 0.9539s
Record 150/1000 | Predicted: 0 | True: 0 | Time: 0.9527s
Record 151/1000 | Predicted: 0 | True: 0 | Time: 0.9688s
Record 152/1000 | Predicted: 0 | True: 0 | Time: 0.9259s
Record 153/1000 | Predicted: 0 | True: 0 | Time: 0.9424s
Record 154/1000 | Predicted: 0 | True: 0 | Time: 0.9235s
Record 155/1000 | Predicted: 0 | True: 0 | Time: 0.9570s
Record 156/1000 | Predicted: 0 | True: 0 | Time: 0.9484s
Record 157/1000 | Predicted: 0 | True: 0 | Time: 0.9393s
Record 158/1000 | Predicted: 0 | True: 0 | Time: 0.9620s
Record 159/1000 | Predicted: 0 | True: 0 | Time: 0.9330s
Record 160/1000 | Predicted: 0 | True: 0 | Time: 0.9516s
Record 161/1000 | Predicted: 0 | True: 0 | Time: 0.9284s
Record 162/1000 | Predicted: 0 | True: 0 | Time: 0.9532s
Record 163/1000 | Predicted: 0 | True: 1 | Time: 0.9249s
Record 164/1000 | Predicted: 0 | True: 0 | Time: 0.9339s
Record 165/1000 | Predicted: 0 | True: 0 | Time: 0.9487s
Record 166/1000 | Predicted: 0 | True: 0 | Time: 0.9688s
Record 167/1000 | Predicted: 1 | True: 1 | Time: 0.9422s
Record 168/1000 | Predicted: 0 | True: 0 | Time: 0.9694s
Record 169/1000 | Predicted: 0 | True: 0 | Time: 0.9447s
Record 170/1000 | Predicted: 0 | True: 0 | Time: 0.9289s
Record 171/1000 | Predicted: 0 | True: 0 | Time: 0.9423s
Record 172/1000 | Predicted: 0 | True: 0 | Time: 0.9615s
Record 173/1000 | Predicted: 0 | True: 0 | Time: 0.9598s
Record 174/1000 | Predicted: 0 | True: 0 | Time: 0.9439s
Record 175/1000 | Predicted: 0 | True: 0 | Time: 0.9482s
Record 176/1000 | Predicted: 0 | True: 0 | Time: 0.9638s
Record 177/1000 | Predicted: 0 | True: 0 | Time: 0.9777s
Record 178/1000 | Predicted: 0 | True: 0 | Time: 0.9501s
Record 179/1000 | Predicted: 0 | True: 0 | Time: 0.9627s
Record 180/1000 | Predicted: 0 | True: 0 | Time: 0.9821s
Record 181/1000 | Predicted: 0 | True: 0 | Time: 0.9651s
Record 182/1000 | Predicted: 0 | True: 0 | Time: 0.9550s
Record 183/1000 | Predicted: 0 | True: 0 | Time: 0.9681s
Record 184/1000 | Predicted: 0 | True: 0 | Time: 0.9454s
Record 185/1000 | Predicted: 0 | True: 0 | Time: 0.9502s
Record 186/1000 | Predicted: 0 | True: 0 | Time: 0.9475s
Record 187/1000 | Predicted: 0 | True: 0 | Time: 0.9574s
Record 188/1000 | Predicted: 0 | True: 0 | Time: 0.9275s
Record 189/1000 | Predicted: 0 | True: 1 | Time: 0.9383s
Record 190/1000 | Predicted: 0 | True: 0 | Time: 0.9401s
Record 191/1000 | Predicted: 0 | True: 0 | Time: 0.9459s
Record 192/1000 | Predicted: 0 | True: 0 | Time: 0.9436s
Record 193/1000 | Predicted: 0 | True: 0 | Time: 0.9547s
Record 194/1000 | Predicted: 0 | True: 0 | Time: 0.9501s
Record 195/1000 | Predicted: 0 | True: 0 | Time: 0.9673s
Record 196/1000 | Predicted: 0 | True: 0 | Time: 0.9461s
Record 197/1000 | Predicted: 0 | True: 0 | Time: 0.9537s
Record 198/1000 | Predicted: 0 | True: 0 | Time: 0.9908s
Record 199/1000 | Predicted: 0 | True: 0 | Time: 0.9442s
Record 200/1000 | Predicted: 0 | True: 0 | Time: 0.9702s
Record 201/1000 | Predicted: 0 | True: 0 | Time: 0.9616s
Record 202/1000 | Predicted: 0 | True: 0 | Time: 0.9424s
Record 203/1000 | Predicted: 0 | True: 0 | Time: 0.9675s
Record 204/1000 | Predicted: 0 | True: 0 | Time: 0.9451s
Record 205/1000 | Predicted: 0 | True: 0 | Time: 0.9602s
Record 206/1000 | Predicted: 0 | True: 0 | Time: 0.9619s
Record 207/1000 | Predicted: 0 | True: 0 | Time: 0.9366s
Record 208/1000 | Predicted: 0 | True: 0 | Time: 0.9343s
Record 209/1000 | Predicted: 0 | True: 0 | Time: 0.9490s
Record 210/1000 | Predicted: 0 | True: 0 | Time: 0.9440s
Record 211/1000 | Predicted: 1 | True: 1 | Time: 0.9430s
Record 212/1000 | Predicted: 0 | True: 0 | Time: 0.9420s
Record 213/1000 | Predicted: 0 | True: 0 | Time: 0.9678s
Record 214/1000 | Predicted: 0 | True: 0 | Time: 0.9573s
Record 215/1000 | Predicted: 0 | True: 0 | Time: 0.9950s
Record 216/1000 | Predicted: 0 | True: 1 | Time: 0.9803s
Record 217/1000 | Predicted: 0 | True: 0 | Time: 0.9418s
Record 218/1000 | Predicted: 0 | True: 0 | Time: 0.9540s
Record 219/1000 | Predicted: 0 | True: 0 | Time: 0.9579s
Record 220/1000 | Predicted: 0 | True: 0 | Time: 0.9809s
Record 221/1000 | Predicted: 0 | True: 0 | Time: 0.9448s
Record 222/1000 | Predicted: 0 | True: 0 | Time: 0.9342s
Record 223/1000 | Predicted: 0 | True: 0 | Time: 0.9584s
Record 224/1000 | Predicted: 0 | True: 0 | Time: 0.9891s
