nohup: ignoring input
Record 1/22544 | Predicted: 1 | True: 1 | Time: 0.0006s
Record 796/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 797/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 798/22544 | Predicted: 0 | True: 0 | Time: 0.0005s
Record 799/22544 | Predicted: 0 | True: 1 | Time: 0.0003s
Record 800/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 801/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 802/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 803/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 804/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 805/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 806/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 807/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 808/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 809/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 810/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 811/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 812/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 813/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 814/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 815/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 816/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 817/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 818/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 819/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 820/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 821/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 822/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 823/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 824/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 825/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 826/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 827/22544 | Predicted: 0 | True: 0 | Time: 0.0004s
Record 828/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 829/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 830/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 831/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 832/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 833/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 834/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 835/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 836/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 837/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 838/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 839/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 840/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 841/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 842/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 843/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 844/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 845/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 846/22544 | Predicted: 0 | True: 1 | Time: 0.0003s
Record 847/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 848/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 849/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 850/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 851/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 852/22544 | Predicted: 0 | True: 1 | Time: 0.0003s
Record 853/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 854/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 855/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 856/22544 | Predicted: 1 | True: 1 | Time: 0.0005s
Record 857/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 858/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 859/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 860/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 861/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 862/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 863/22544 | Predicted: 0 | True: 1 | Time: 0.0003s
Record 864/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 865/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 866/22544 | Predicted: 0 | True: 1 | Time: 0.0003s
Record 867/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 868/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 869/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 870/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 871/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 872/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 873/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 874/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 875/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 876/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 877/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 878/22544 | Predicted: 0 | True: 1 | Time: 0.0003s
Record 879/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 880/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 881/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 882/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 883/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 884/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 885/22544 | Predicted: 0 | True: 0 | Time: 0.0005s
Record 886/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 887/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 888/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 889/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 890/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 891/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 892/22544 | Predicted: 0 | True: 1 | Time: 0.0003s
Record 893/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 894/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 895/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 896/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 897/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 898/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 899/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 900/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 901/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 902/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 903/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 904/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 905/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 906/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 907/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 908/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 909/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 910/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 911/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 912/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 913/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 914/22544 | Predicted: 0 | True: 0 | Time: 0.0004s
Record 915/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 916/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 917/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 918/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 919/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 920/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 921/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 922/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 923/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 924/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 925/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 926/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 927/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 928/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 929/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 930/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 931/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 932/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 933/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 934/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 935/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 936/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 937/22544 | Predicted: 0 | True: 1 | Time: 0.0003s
Record 938/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 939/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 940/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 941/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 942/22544 | Predicted: 0 | True: 1 | Time: 0.0003s
Record 943/22544 | Predicted: 1 | True: 0 | Time: 0.0004s
Record 944/22544 | Predicted: 1 | True: 1 | Time: 0.0004s
Record 945/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 946/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 947/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 948/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 949/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 950/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 951/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 952/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 953/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 954/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 955/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 956/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 957/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 958/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 959/22544 | Predicted: 0 | True: 1 | Time: 0.0003s
Record 960/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 961/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 962/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 963/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 964/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 965/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 966/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 967/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 968/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 969/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 970/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 971/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 972/22544 | Predicted: 1 | True: 1 | Time: 0.0004s
Record 973/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 974/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 975/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 976/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 977/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 978/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 979/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 980/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 981/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 982/22544 | Predicted: 1 | True: 1 | Time: 0.0004s
Record 983/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 984/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 985/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 986/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 987/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 988/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 989/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 990/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 991/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 992/22544 | Predicted: 0 | True: 0 | Time: 0.0003s
Record 993/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 994/22544 | Predicted: 1 | True: 0 | Time: 0.0003s
Record 995/22544 | Predicted: 0 | True: 1 | Time: 0.0003s
Record 996/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 997/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 998/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 999/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
Record 1000/22544 | Predicted: 1 | True: 1 | Time: 0.0003s
[LOG] Current time: 2025-08-07 16:45:47 -03-0300

Calculating final statistics...

==================== INFERENCE SUMMARY ====================
Total records processed: 1000
   Total inference time: 0.3335 seconds
Mean inference time/record: 0.0003 seconds
=============================================================

Record 1/22544 | Predicted: 1 | True: 1 | Time: 0.0030s
Record 2/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 3/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 4/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 5/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 6/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 7/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 8/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 9/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 10/22544 | Predicted: 1 | True: 1 | Time: 0.0029s
Record 11/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 12/22544 | Predicted: 0 | True: 0 | Time: 0.0030s
Record 13/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 14/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 15/22544 | Predicted: 0 | True: 0 | Time: 0.0029s
Record 16/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 17/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 18/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 19/22544 | Predicted: 1 | True: 0 | Time: 0.0028s
Record 20/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 21/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 22/22544 | Predicted: 0 | True: 1 | Time: 0.0028s
Record 23/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 24/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 25/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 26/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 27/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 28/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 29/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 30/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 31/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 32/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 33/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 34/22544 | Predicted: 1 | True: 0 | Time: 0.0028s
Record 35/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 36/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 37/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 38/22544 | Predicted: 0 | True: 1 | Time: 0.0028s
Record 39/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 40/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 41/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 42/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 43/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 44/22544 | Predicted: 0 | True: 0 | Time: 0.0030s
Record 45/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 46/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 47/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 48/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 49/22544 | Predicted: 1 | True: 1 | Time: 0.0029s
Record 50/22544 | Predicted: 1 | True: 0 | Time: 0.0028s
Record 51/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 52/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 53/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 54/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 55/22544 | Predicted: 0 | True: 1 | Time: 0.0028s
Record 56/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 57/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 58/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 59/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 60/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 61/22544 | Predicted: 0 | True: 1 | Time: 0.0028s
Record 62/22544 | Predicted: 0 | True: 1 | Time: 0.0028s
Record 63/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 64/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 65/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 66/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 67/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 68/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 69/22544 | Predicted: 0 | True: 1 | Time: 0.0028s
Record 70/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 71/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 72/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 73/22544 | Predicted: 0 | True: 0 | Time: 0.0029s
Record 74/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 75/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 76/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 77/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 78/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 79/22544 | Predicted: 0 | True: 0 | Time: 0.0029s
Record 80/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 81/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 82/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 83/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 84/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 85/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 86/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 87/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 88/22544 | Predicted: 0 | True: 1 | Time: 0.0027s
Record 89/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 90/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 91/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 92/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 93/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 94/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 95/22544 | Predicted: 0 | True: 1 | Time: 0.0028s
Record 96/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 97/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 98/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 99/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 100/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 101/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 102/22544 | Predicted: 1 | True: 1 | Time: 0.0029s
Record 103/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 104/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 105/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 106/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 107/22544 | Predicted: 0 | True: 1 | Time: 0.0028s
Record 108/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 109/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 110/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 111/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 112/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 113/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 114/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 115/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 116/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 117/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 118/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 119/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 120/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 121/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 122/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 123/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 124/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 125/22544 | Predicted: 1 | True: 0 | Time: 0.0027s
Record 126/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 127/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 128/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 129/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 130/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 131/22544 | Predicted: 0 | True: 0 | Time: 0.0029s
Record 132/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 133/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 134/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 135/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 136/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 137/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 138/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 139/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 140/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 141/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 142/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 143/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 144/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 145/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 146/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 147/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 148/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 149/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 150/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 151/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 152/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 153/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 154/22544 | Predicted: 0 | True: 1 | Time: 0.0028s
Record 155/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 156/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 157/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 158/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 159/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 160/22544 | Predicted: 1 | True: 1 | Time: 0.0029s
Record 161/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 162/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 163/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 164/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 165/22544 | Predicted: 0 | True: 1 | Time: 0.0028s
Record 166/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 167/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 168/22544 | Predicted: 0 | True: 1 | Time: 0.0028s
Record 169/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 170/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 171/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 172/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 173/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 174/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 175/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 176/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 177/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 178/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 179/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 180/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 181/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 182/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 183/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 184/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 185/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 186/22544 | Predicted: 0 | True: 1 | Time: 0.0028s
Record 187/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 188/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 189/22544 | Predicted: 0 | True: 0 | Time: 0.0029s
Record 190/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 191/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 192/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 193/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 194/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 195/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
Record 196/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 197/22544 | Predicted: 0 | True: 0 | Time: 0.0027s
Record 198/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 199/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 200/22544 | Predicted: 1 | True: 1 | Time: 0.0028s
Record 201/22544 | Predicted: 1 | True: 1 | Time: 0.0027s
Record 202/22544 | Predicted: 0 | True: 0 | Time: 0.0028s
